Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Customer_Segment,Region,State,City,Product_ID,Product_Name,Category,Sub_Category,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Shipping_Cost,Net_Revenue,Total_Cost,Profit,Payment_Method,Marketing_Channel,Order_Status,Delivery_Days,Customer_Rating
ORD104149,2025-05-17,C10691,Mr. Nicolas Salas II,Male,18,VIP,South,Texas,Port John,P1162,Essential Outdoor Toy,Toys & Games,Outdoor Toys,97.73,1,0.091,8.87,4.99,88.86,61.2,25.16,Credit Card,Paid Search,Delivered,2,5.0
ORD104149,2025-05-17,C10691,Mr. Nicolas Salas II,Male,18,VIP,South,Texas,Port John,P1172,Pro Outdoor Toy,Toys & Games,Outdoor Toys,22.74,1,0.052,1.18,4.99,21.56,14.52,4.54,Credit Card,Paid Search,Delivered,2,5.0
ORD104150,2025-05-17,C10802,Cody Farmer,Male,47,VIP,Northeast,Massachusetts,Catherinebury,P1095,Signature Haircare,Beauty & Personal Care,Haircare,6.54,4,0.044,1.15,6.99,25.01,10.4,11.12,Debit Card,Email Marketing,Delivered,5,5.0
ORD104150,2025-05-17,C10802,Cody Farmer,Male,47,VIP,Northeast,Massachusetts,Catherinebury,P1092,Classic Makeup,Beauty & Personal Care,Makeup,10.54,1,0.037,0.39,6.99,10.15,4.61,2.04,Debit Card,Email Marketing,Delivered,5,5.0
ORD104151,2025-05-17,C11415,Aaron Stevens,Male,34,Returning,Midwest,Minnesota,Michaeltown,P1010,Compact Smartphones,Electronics,Smartphones,267.06,2,0.132,70.43,6.99,463.69,461.08,-4.38,PayPal,Paid Search,Delivered,2,4.0
ORD100976,2025-05-18,C10074,John Schmidt,Male,25,New,West,California,Stephaniemouth,P1184,Everyday Beverage,Grocery,Beverages,5.39,3,0.128,2.07,4.99,14.1,14.43,-5.32,Credit Card,Email Marketing,Delivered,1,5.0
ORD102371,2025-05-18,C10994,Eric Davidson,Female,45,New,South,Georgia,Martinezport,P1036,Ultra Women's Apparel,Clothing,Women's Apparel,12.17,1,0.0,0.0,6.99,12.17,5.52,4.32,Debit Card,Social Media,Delivered,3,3.0
ORD102371,2025-05-18,C10994,Eric Davidson,Female,45,New,South,Georgia,Martinezport,P1066,Basic Cookware,Home & Kitchen,Cookware,15.31,1,0.087,1.34,6.99,13.97,10.3,1.34,Debit Card,Social Media,Delivered,3,5.0
ORD102371,2025-05-18,C10994,Eric Davidson,Female,45,New,South,Georgia,Martinezport,P1020,Everyday Smartphones,Electronics,Smartphones,40.1,2,0.09,7.21,6.99,72.99,65.82,4.84,Debit Card,Social Media,Delivered,3,4.0
ORD104154,2025-05-18,C10599,Lauren Bender,Male,33,Returning,Northeast,Pennsylvania,Craigside,P1054,Signature Cookware,Home & Kitchen,Cookware,22.56,1,0.127,2.86,0.0,0.0,16.0,0.0,Credit Card,Organic Search,Cancelled,5,
ORD104155,2025-05-18,C10479,Kyle Johnson,Male,18,Returning,West,Nevada,Brianfort,P1104,Deluxe Team Sports,Sports & Outdoors,Team Sports,10.17,1,0.162,1.65,0.0,8.52,6.92,1.6,PayPal,Email Marketing,Delivered,2,4.0
ORD104156,2025-05-18,C10754,Leslie Williams,Female,31,Returning,South,Georgia,New Jennifer,P1168,Compact Board Game,Toys & Games,Board Games,75.31,1,0.06,4.54,6.99,70.77,47.42,16.36,Debit Card,Email Marketing,Delivered,4,3.0
ORD104157,2025-05-18,C10354,Brent Hernandez,Female,48,VIP,Midwest,Michigan,New Alisha,P1157,Everyday Board Game,Toys & Games,Board Games,71.56,1,0.08,5.69,0.0,65.87,45.11,20.76,Credit Card,Paid Search,Delivered,3,4.0
ORD104157,2025-05-18,C10354,Brent Hernandez,Female,48,VIP,Midwest,Michigan,New Alisha,P1020,Everyday Smartphones,Electronics,Smartphones,40.1,1,0.129,5.19,0.0,34.91,32.91,2.0,Credit Card,Paid Search,Delivered,3,4.0
ORD101382,2025-05-19,C10570,Debra Quinn,Female,47,Returning,Midwest,Minnesota,Lisaburgh,P1063,Essential Furniture,Home & Kitchen,Furniture,183.26,2,0.052,18.92,4.99,347.6,219.72,125.39,Debit Card,Direct,Delivered,3,3.0
ORD101382,2025-05-19,C10570,Debra Quinn,Female,47,Returning,Midwest,Minnesota,Lisaburgh,P1003,Classic Cameras,Electronics,Cameras,31.3,1,0.129,4.03,4.99,27.27,24.29,0.49,Debit Card,Direct,Delivered,3,5.0
ORD101416,2025-05-19,C10994,Eric Davidson,Female,45,Returning,South,Georgia,Martinezport,P1063,Essential Furniture,Home & Kitchen,Furniture,183.26,3,0.048,26.43,4.99,523.35,329.58,192.11,Debit Card,Referral,Delivered,5,3.0
ORD101416,2025-05-19,C10994,Eric Davidson,Female,45,Returning,South,Georgia,Martinezport,P1114,Classic Fitness Equipment,Sports & Outdoors,Fitness Equipment,195.4,2,0.046,17.82,4.99,372.98,243.96,127.36,Debit Card,Referral,Delivered,5,4.0
ORD101416,2025-05-19,C10994,Eric Davidson,Female,45,Returning,South,Georgia,Martinezport,P1034,Pro Men's Apparel,Clothing,Men's Apparel,14.49,2,0.112,3.24,4.99,25.74,12.24,-7.17,Debit Card,Referral,Returned,5,
ORD103651,2025-05-19,C10504,Brandon Colon,Female,18,New,West,Nevada,Gonzaleztown,P1134,Basic Fiction,Books,Fiction,13.66,1,0.162,2.21,6.99,11.45,10.45,-2.5,PayPal,Social Media,Delivered,3,4.0
ORD103651,2025-05-19,C10504,Brandon Colon,Female,18,New,West,Nevada,Gonzaleztown,P1163,Premium Puzzles,Toys & Games,Puzzles,34.21,1,0.144,4.94,6.99,29.27,21.85,3.92,PayPal,Social Media,Delivered,3,3.0
ORD104160,2025-05-19,C11034,Chad Baldwin MD,Female,32,Returning,South,Tennessee,New Emilyside,P1120,Compact Cycling,Sports & Outdoors,Cycling,229.61,3,0.164,112.76,0.0,576.07,403.32,172.75,Credit Card,Social Media,Delivered,2,2.0
ORD104161,2025-05-19,C10404,Ryan Burns,Male,39,VIP,South,North Carolina,New Anthonybury,P1144,Essential Children's Books,Books,Children's Books,11.93,2,0.057,1.36,6.99,22.5,17.4,1.61,PayPal,Email Marketing,Delivered,6,3.0
ORD104161,2025-05-19,C10404,Ryan Burns,Male,39,VIP,South,North Carolina,New Anthonybury,P1058,Premium Bedding,Home & Kitchen,Bedding,174.15,1,0.046,8.07,6.99,166.08,120.84,-39.75,PayPal,Email Marketing,Returned,6,
ORD104162,2025-05-19,C11260,Jennifer Sullivan,Male,34,VIP,Midwest,Minnesota,South Destinyberg,P1155,Classic Action Figures,Toys & Games,Action Figures,25.28,1,0.092,2.33,9.99,22.95,17.5,0.45,Credit Card,Email Marketing,Delivered,3,4.0
ORD104162,2025-05-19,C11260,Jennifer Sullivan,Male,34,VIP,Midwest,Minnesota,South Destinyberg,P1144,Essential Children's Books,Books,Children's Books,11.93,1,0.076,0.91,9.99,11.02,8.7,-2.68,Credit Card,Email Marketing,Delivered,3,5.0
ORD104163,2025-05-19,C11006,Carlos Smith,Female,56,Returning,West,California,Larrystad,P1027,Essential Women's Apparel,Clothing,Women's Apparel,54.33,1,0.135,7.34,6.99,0.0,23.58,0.0,Buy Now Pay Later,Social Media,Cancelled,3,
ORD104163,2025-05-19,C11006,Carlos Smith,Female,56,Returning,West,California,Larrystad,P1052,Everyday Storage,Home & Kitchen,Storage,251.97,1,0.085,21.49,6.99,230.48,172.62,55.53,Buy Now Pay Later,Social Media,Delivered,3,3.0
ORD104163,2025-05-19,C11006,Carlos Smith,Female,56,Returning,West,California,Larrystad,P1033,Everyday Footwear,Clothing,Footwear,17.13,1,0.108,1.86,6.99,15.27,7.8,5.14,Buy Now Pay Later,Social Media,Delivered,3,4.0
ORD104165,2025-05-19,C11441,Shawn Castaneda,Male,34,Returning,Midwest,Ohio,Patriciamouth,P1014,Everyday Cameras,Electronics,Cameras,247.7,2,0.159,78.99,4.99,416.41,433.2,-19.28,Credit Card,Organic Search,Delivered,3,5.0
ORD104165,2025-05-19,C11441,Shawn Castaneda,Male,34,Returning,Midwest,Ohio,Patriciamouth,P1051,Ultra Storage,Home & Kitchen,Storage,30.58,1,0.063,1.93,4.99,28.65,19.84,6.31,Credit Card,Organic Search,Delivered,3,3.0
ORD104166,2025-05-19,C11434,Lawrence Jordan,Female,32,New,Northeast,Pennsylvania,Stacystad,P1091,Premium Skincare,Beauty & Personal Care,Skincare,72.4,1,0.039,2.86,6.99,69.54,29.02,37.03,Credit Card,Organic Search,Delivered,5,4.0
ORD104166,2025-05-19,C11434,Lawrence Jordan,Female,32,New,Northeast,Pennsylvania,Stacystad,P1003,Classic Cameras,Electronics,Cameras,31.3,4,0.11,13.71,6.99,111.49,97.16,10.83,Credit Card,Organic Search,Delivered,5,4.0
ORD104167,2025-05-19,C11134,Audrey Dean,Male,42,Returning,West,Washington,Shanechester,P1084,Pro Haircare,Beauty & Personal Care,Haircare,5.63,1,0.086,0.48,4.99,5.15,2.53,1.62,Credit Card,Social Media,Delivered,4,3.0
ORD104167,2025-05-19,C11134,Audrey Dean,Male,42,Returning,West,Washington,Shanechester,P1122,Pro Outdoor Gear,Sports & Outdoors,Outdoor Gear,10.53,3,0.036,1.13,4.99,30.46,18.6,10.86,Credit Card,Social Media,Delivered,4,5.0
ORD104167,2025-05-19,C11134,Audrey Dean,Male,42,Returning,West,Washington,Shanechester,P1187,Basic Pantry Staples,Grocery,Pantry Staples,3.71,1,0.077,0.29,4.99,3.42,3.22,-0.8,Credit Card,Social Media,Delivered,4,5.0
ORD104167,2025-05-19,C11134,Audrey Dean,Male,42,Returning,West,Washington,Shanechester,P1118,Compact Fitness Equipment,Sports & Outdoors,Fitness Equipment,25.49,2,0.121,6.15,4.99,44.83,35.54,8.29,Credit Card,Social Media,Delivered,4,5.0
ORD104167,2025-05-19,C11134,Audrey Dean,Male,42,Returning,West,Washington,Shanechester,P1176,Everyday Snacks,Grocery,Snacks,21.58,1,0.099,2.14,4.99,19.44,19.07,-0.63,Credit Card,Social Media,Delivered,4,3.0
ORD101563,2025-05-20,C10074,John Schmidt,Male,25,Returning,West,California,Stephaniemouth,P1033,Everyday Footwear,Clothing,Footwear,17.13,1,0.152,2.61,0.0,14.52,7.8,6.72,Credit Card,Social Media,Delivered,2,4.0
ORD101563,2025-05-20,C10074,John Schmidt,Male,25,Returning,West,California,Stephaniemouth,P1029,Signature Kids' Apparel,Clothing,Kids' Apparel,13.45,4,0.062,3.33,0.0,50.47,29.12,21.35,Credit Card,Social Media,Delivered,2,5.0
ORD101563,2025-05-20,C10074,John Schmidt,Male,25,Returning,West,California,Stephaniemouth,P1091,Premium Skincare,Beauty & Personal Care,Skincare,72.4,1,0.054,3.92,0.0,68.48,29.02,39.46,Credit Card,Social Media,Delivered,2,5.0
ORD101563,2025-05-20,C10074,John Schmidt,Male,25,Returning,West,California,Stephaniemouth,P1070,Premium Furniture,Home & Kitchen,Furniture,306.26,1,0.0,0.0,0.0,306.26,209.71,-66.41,Credit Card,Social Media,Returned,2,
ORD101563,2025-05-20,C10074,John Schmidt,Male,25,Returning,West,California,Stephaniemouth,P1002,Classic Accessories,Electronics,Accessories,45.73,2,0.064,5.89,0.0,85.57,78.78,6.79,Credit Card,Social Media,Delivered,2,3.0
ORD102421,2025-05-20,C11253,Gregory Silva,Male,18,New,Midwest,Illinois,Huntmouth,P1097,Ultra Personal Care,Beauty & Personal Care,Personal Care,13.32,1,0.023,0.31,4.99,13.01,6.54,1.48,Debit Card,Organic Search,Delivered,3,4.0
ORD104094,2025-05-20,C11233,Julie Schwartz,Female,20,New,West,Nevada,Christinachester,P1132,Classic Educational,Books,Educational,35.82,1,0.082,2.93,0.0,32.89,25.47,7.42,PayPal,Social Media,Delivered,1,4.0
ORD104168,2025-05-20,C10228,Brittany Kim,Female,20,Returning,Northeast,New York,Port Shannon,P1040,Signature Activewear,Clothing,Activewear,106.15,1,0.085,9.0,6.99,97.15,51.78,41.88,PayPal,Social Media,Delivered,7,3.0
ORD104168,2025-05-20,C10228,Brittany Kim,Female,20,Returning,Northeast,New York,Port Shannon,P1154,Signature Puzzles,Toys & Games,Puzzles,64.31,4,0.018,4.58,6.99,252.66,173.12,76.04,PayPal,Social Media,Delivered,7,4.0
ORD104169,2025-05-20,C10422,Timothy Moore,Female,18,Returning,Midwest,Wisconsin,Smithchester,P1128,Premium Non-Fiction,Books,Non-Fiction,39.96,2,0.124,9.89,4.99,70.03,57.26,10.28,Credit Card,Paid Search,Delivered,4,4.0
ORD104169,2025-05-20,C10422,Timothy Moore,Female,18,Returning,Midwest,Wisconsin,Smithchester,P1153,Pro Puzzles,Toys & Games,Puzzles,30.96,3,0.157,14.6,4.99,78.28,62.01,13.78,Credit Card,Paid Search,Delivered,4,4.0
ORD104170,2025-05-20,C11522,Brad Russo,Female,36,VIP,West,Washington,Savagehaven,P1163,Premium Puzzles,Toys & Games,Puzzles,34.21,3,0.006,0.58,0.0,102.05,65.55,36.5,Debit Card,Referral,Delivered,3,4.0
ORD104171,2025-05-20,C11530,Joshua Martin,Female,41,Returning,West,California,Robinsonborough,P1120,Compact Cycling,Sports & Outdoors,Cycling,229.61,1,0.094,21.57,6.99,208.04,134.44,66.61,Credit Card,Organic Search,Delivered,2,5.0
ORD102273,2025-05-21,C11233,Julie Schwartz,Female,20,Returning,West,Nevada,Christinachester,P1055,Deluxe Decor,Home & Kitchen,Decor,28.02,1,0.081,2.28,6.99,25.74,19.54,2.7,Credit Card,Social Media,Delivered,1,5.0
ORD102273,2025-05-21,C11233,Julie Schwartz,Female,20,Returning,West,Nevada,Christinachester,P1052,Everyday Storage,Home & Kitchen,Storage,251.97,4,0.128,128.89,6.99,878.99,690.48,185.02,Credit Card,Social Media,Delivered,1,3.0
ORD102809,2025-05-21,C10570,Debra Quinn,Female,47,Returning,Midwest,Minnesota,Lisaburgh,P1030,Deluxe Women's Apparel,Clothing,Women's Apparel,32.03,1,0.027,0.86,0.0,31.17,17.65,13.52,Debit Card,Affiliate,Delivered,4,3.0
ORD104172,2025-05-21,C10899,Charles Berg,Female,25,Returning,West,Nevada,West Saramouth,P1073,Classic Bedding,Home & Kitchen,Bedding,87.34,1,0.013,1.09,4.99,86.25,56.74,27.85,Credit Card,Organic Search,Delivered,4,4.0
ORD104172,2025-05-21,C10899,Charles Berg,Female,25,Returning,West,Nevada,West Saramouth,P1133,Basic Non-Fiction,Books,Non-Fiction,25.61,2,0.014,0.7,4.99,50.52,36.66,12.2,Credit Card,Organic Search,Delivered,4,4.0
ORD104172,2025-05-21,C10899,Charles Berg,Female,25,Returning,West,Nevada,West Saramouth,P1059,Signature Decor,Home & Kitchen,Decor,238.88,1,0.164,39.26,4.99,199.62,153.96,44.0,Credit Card,Organic Search,Delivered,4,3.0
ORD104173,2025-05-21,C11217,Mark Davis,Male,24,Returning,West,Oregon,Reynoldstown,P1105,Pro Fitness Equipment,Sports & Outdoors,Fitness Equipment,62.25,1,0.065,4.03,6.99,58.22,38.41,12.82,Credit Card,Direct,Delivered,4,5.0
ORD104174,2025-05-21,C10708,Carrie Deleon,Female,44,Returning,West,California,Markhaven,P1113,Signature Fitness Equipment,Sports & Outdoors,Fitness Equipment,255.92,3,0.104,79.58,0.0,688.18,501.21,-153.86,Debit Card,Organic Search,Returned,3,
ORD104175,2025-05-21,C10833,Lynn Vasquez,Female,49,VIP,Midwest,Ohio,New Jesse,P1156,Premium Puzzle,Toys & Games,Puzzles,8.55,2,0.144,2.46,4.99,14.64,10.32,-0.67,Credit Card,Paid Search,Delivered,2,5.0
ORD104176,2025-05-21,C10579,Julie Simpson,Other,24,Returning,Northeast,Connecticut,North Karen,P1048,Compact Women's Apparel,Clothing,Women's Apparel,44.93,1,0.124,5.58,0.0,39.35,23.5,15.85,Debit Card,Paid Search,Delivered,1,5.0
ORD104176,2025-05-21,C10579,Julie Simpson,Other,24,Returning,Northeast,Connecticut,North Karen,P1030,Deluxe Women's Apparel,Clothing,Women's Apparel,32.03,1,0.0,0.0,0.0,32.03,17.65,-8.79,Debit Card,Paid Search,Returned,1,
ORD104177,2025-05-21,C10630,Angela Clark,Female,39,Returning,West,Washington,Jasonhaven,P1095,Signature Haircare,Beauty & Personal Care,Haircare,6.54,1,0.066,0.43,4.99,6.11,2.6,-1.48,Credit Card,Social Media,Delivered,3,4.0
ORD102812,2025-05-22,C10994,Eric Davidson,Female,45,Returning,South,Georgia,Martinezport,P1181,Deluxe Organic Foods,Grocery,Organic Foods,11.84,1,0.17,2.01,4.99,9.83,10.01,-5.17,Debit Card,Paid Search,Delivered,4,5.0
ORD103129,2025-05-22,C10570,Debra Quinn,Female,47,Returning,Midwest,Minnesota,Lisaburgh,P1158,Signature Outdoor Toys,Toys & Games,Outdoor Toys,23.37,1,0.113,2.64,6.99,20.73,15.95,-2.21,Credit Card,Organic Search,Delivered,3,3.0
ORD104178,2025-05-22,C10195,Mr. Andrew Foster,Female,44,Returning,West,Arizona,North Jamesborough,P1124,Basic Fitness Equipment,Sports & Outdoors,Fitness Equipment,248.03,3,0.106,78.78,0.0,665.31,444.69,220.62,Credit Card,Social Media,Delivered,3,4.0
ORD104179,2025-05-22,C11375,Sharon Santos,Female,25,Returning,Northeast,New Jersey,Cynthiamouth,P1030,Deluxe Women's Apparel,Clothing,Women's Apparel,32.03,1,0.126,4.04,6.99,27.99,17.65,6.84,Credit Card,Paid Search,Delivered,5,4.0
ORD104179,2025-05-22,C11375,Sharon Santos,Female,25,Returning,Northeast,New Jersey,Cynthiamouth,P1187,Basic Pantry Staples,Grocery,Pantry Staples,3.71,1,0.138,0.51,6.99,3.2,3.22,-4.47,Credit Card,Paid Search,Returned,5,
ORD104180,2025-05-22,C10058,Donald Jones,Male,36,Returning,South,Georgia,Michaelhaven,P1039,Pro Women's Apparel,Clothing,Women's Apparel,29.67,1,0.051,1.5,4.99,0.0,17.18,0.0,Credit Card,Organic Search,Cancelled,3,
ORD104181,2025-05-22,C11142,Danny Scott,Male,36,VIP,Northeast,Pennsylvania,Kristenton,P1124,Basic Fitness Equipment,Sports & Outdoors,Fitness Equipment,248.03,1,0.022,5.56,9.99,242.47,148.23,84.25,PayPal,Social Media,Delivered,6,4.0
ORD104182,2025-05-22,C11196,Denise King,Female,19,Returning,West,Washington,Kiddborough,P1028,Compact Footwear,Clothing,Footwear,15.01,1,0.147,2.2,9.99,12.81,8.48,-5.66,Debit Card,Paid Search,Delivered,3,4.0
ORD104183,2025-05-22,C10455,Justin Torres,Female,34,New,West,Washington,South Micheal,P1091,Premium Skincare,Beauty & Personal Care,Skincare,72.4,1,0.0,0.0,9.99,72.4,29.02,40.05,PayPal,Email Marketing,Delivered,1,5.0
ORD104183,2025-05-22,C10455,Justin Torres,Female,34,New,West,Washington,South Micheal,P1043,Deluxe Footwear,Clothing,Footwear,75.77,2,0.145,22.01,9.99,129.53,73.54,52.66,PayPal,Email Marketing,Delivered,1,5.0
ORD104183,2025-05-22,C10455,Justin Torres,Female,34,New,West,Washington,South Micheal,P1002,Classic Accessories,Electronics,Accessories,45.73,1,0.051,2.32,9.99,43.41,39.39,0.69,PayPal,Email Marketing,Delivered,1,3.0
ORD104185,2025-05-22,C11522,Brad Russo,Female,36,VIP,West,Washington,Savagehaven,P1004,Premium Headphone,Electronics,Headphones,256.19,1,0.0,0.0,6.99,256.19,203.68,49.01,Credit Card,Organic Search,Delivered,2,5.0
ORD104185,2025-05-22,C11522,Brad Russo,Female,36,VIP,West,Washington,Savagehaven,P1122,Pro Outdoor Gear,Sports & Outdoors,Outdoor Gear,10.53,1,0.018,0.19,6.99,10.34,6.2,0.64,Credit Card,Organic Search,Delivered,2,5.0
ORD104186,2025-05-22,C10634,Matthew Garcia,Male,44,Returning,Northeast,Pennsylvania,East Louismouth,P1175,Compact Beverages,Grocery,Beverages,13.54,2,0.095,2.56,4.99,24.52,22.06,-0.03,Debit Card,Organic Search,Delivered,4,4.0
ORD104186,2025-05-22,C10634,Matthew Garcia,Male,44,Returning,Northeast,Pennsylvania,East Louismouth,P1182,Compact Pantry Staples,Grocery,Pantry Staples,50.35,2,0.065,6.58,4.99,94.12,86.74,4.89,Debit Card,Organic Search,Delivered,4,3.0
ORD101460,2025-05-23,C10570,Debra Quinn,Female,47,Returning,Midwest,Minnesota,Lisaburgh,P1159,Premium Educational Toy,Toys & Games,Educational Toys,12.05,2,0.124,2.99,0.0,21.11,16.26,4.85,Digital Wallet,Social Media,Delivered,1,5.0
ORD101460,2025-05-23,C10570,Debra Quinn,Female,47,Returning,Midwest,Minnesota,Lisaburgh,P1035,Deluxe Activewear,Clothing,Activewear,84.38,2,0.096,16.26,0.0,152.5,95.22,57.28,Digital Wallet,Social Media,Delivered,1,5.0
ORD101460,2025-05-23,C10570,Debra Quinn,Female,47,Returning,Midwest,Minnesota,Lisaburgh,P1104,Deluxe Team Sports,Sports & Outdoors,Team Sports,10.17,2,0.0,0.0,0.0,0.0,13.84,0.0,Digital Wallet,Social Media,Cancelled,1,
ORD103083,2025-05-23,C10570,Debra Quinn,Female,47,VIP,Midwest,Minnesota,Lisaburgh,P1012,Classic Laptop,Electronics,Laptops,146.12,2,0.007,2.06,0.0,290.18,229.64,-72.39,Credit Card,Paid Search,Returned,3,
ORD104187,2025-05-23,C10770,Roger Norris,Female,51,Returning,South,Tennessee,New Dawnton,P1180,Premium Pantry Staple,Grocery,Pantry Staples,9.6,2,0.064,1.23,4.99,17.97,16.04,-3.06,Credit Card,Organic Search,Delivered,3,4.0
ORD104188,2025-05-23,C11512,Tiffany Brooks,Female,48,Returning,Northeast,Pennsylvania,Hunterview,P1012,Classic Laptop,Electronics,Laptops,146.12,2,0.0,0.0,0.0,292.24,229.64,62.6,Debit Card,Social Media,Delivered,2,4.0
ORD104188,2025-05-23,C11512,Tiffany Brooks,Female,48,Returning,Northeast,Pennsylvania,Hunterview,P1152,Basic Puzzle,Toys & Games,Puzzles,53.65,3,0.073,11.78,0.0,149.17,96.96,52.21,Debit Card,Social Media,Delivered,2,4.0
ORD104188,2025-05-23,C11512,Tiffany Brooks,Female,48,Returning,Northeast,Pennsylvania,Hunterview,P1106,Pro Outdoor Gear,Sports & Outdoors,Outdoor Gear,87.8,1,0.127,11.11,0.0,76.69,59.1,17.59,Debit Card,Social Media,Delivered,2,3.0
ORD104189,2025-05-23,C10885,Dr. Peggy Marshall,Male,60,Returning,West,Oregon,New Pamelaland,P1190,Signature Pantry Staple,Grocery,Pantry Staples,4.27,4,0.093,1.58,6.99,15.5,14.2,-5.69,Digital Wallet,Organic Search,Delivered,3,4.0
ORD104190,2025-05-23,C11313,Elizabeth Ray,Male,29,VIP,South,North Carolina,West Michelle,P1090,Pro Skincare,Beauty & Personal Care,Skincare,13.4,2,0.083,2.22,9.99,24.58,14.22,8.36,PayPal,Paid Search,Delivered,3,4.0
ORD104190,2025-05-23,C11313,Elizabeth Ray,Male,29,VIP,South,North Carolina,West Michelle,P1036,Ultra Women's Apparel,Clothing,Women's Apparel,12.17,2,0.021,0.52,9.99,23.82,11.04,10.78,PayPal,Paid Search,Delivered,3,5.0
ORD104190,2025-05-23,C11313,Elizabeth Ray,Male,29,VIP,South,North Carolina,West Michelle,P1043,Deluxe Footwear,Clothing,Footwear,75.77,1,0.174,13.19,9.99,62.58,36.77,23.81,PayPal,Paid Search,Delivered,3,5.0
ORD104190,2025-05-23,C11313,Elizabeth Ray,Male,29,VIP,South,North Carolina,West Michelle,P1029,Signature Kids' Apparel,Clothing,Kids' Apparel,13.45,2,0.082,2.21,9.99,24.69,14.56,8.13,PayPal,Paid Search,Delivered,3,4.0
ORD104190,2025-05-23,C11313,Elizabeth Ray,Male,29,VIP,South,North Carolina,West Michelle,P1177,Signature Organic Foods,Grocery,Organic Foods,3.71,2,0.013,0.09,9.99,7.33,6.2,-0.87,PayPal,Paid Search,Delivered,3,3.0
ORD104191,2025-05-23,C10117,Lori Guerrero,Female,35,New,Northeast,Massachusetts,South Danny,P1091,Premium Skincare,Beauty & Personal Care,Skincare,72.4,4,0.074,21.31,9.99,268.29,116.08,142.22,PayPal,Organic Search,Delivered,4,2.0
ORD104192,2025-05-24,C11089,Jennifer Lewis,Female,51,VIP,Midwest,Wisconsin,Ericksonview,P1007,Signature Accessories,Electronics,Accessories,50.54,1,0.05,2.51,6.99,48.03,43.36,2.34,Credit Card,Referral,Delivered,2,5.0
ORD104192,2025-05-24,C11089,Jennifer Lewis,Female,51,VIP,Midwest,Wisconsin,Ericksonview,P1149,Classic Children's Books,Books,Children's Books,22.31,3,0.093,6.24,6.99,60.69,52.86,5.5,Credit Card,Referral,Delivered,2,5.0
ORD104192,2025-05-24,C11089,Jennifer Lewis,Female,51,VIP,Midwest,Wisconsin,Ericksonview,P1163,Premium Puzzles,Toys & Games,Puzzles,34.21,1,0.017,0.58,6.99,33.63,21.85,9.45,Credit Card,Referral,Delivered,2,4.0
ORD104193,2025-05-24,C11519,Andre Burke,Female,33,Returning,Midwest,Michigan,Brownstad,P1035,Deluxe Activewear,Clothing,Activewear,84.38,3,0.141,35.68,9.99,217.46,142.83,71.3,Credit Card,Paid Search,Delivered,4,3.0
ORD104193,2025-05-24,C11519,Andre Burke,Female,33,Returning,Midwest,Michigan,Brownstad,P1026,Signature Women's Apparel,Clothing,Women's Apparel,128.74,2,0.0,0.0,9.99,257.48,113.02,141.13,Credit Card,Paid Search,Delivered,4,3.0
ORD104193,2025-05-24,C11519,Andre Burke,Female,33,Returning,Midwest,Michigan,Brownstad,P1055,Deluxe Decor,Home & Kitchen,Decor,28.02,1,0.173,4.83,9.99,23.19,19.54,-9.36,Credit Card,Paid Search,Returned,4,
ORD104194,2025-05-24,C11438,Kevin Barr,Female,41,VIP,Midwest,Wisconsin,East Janet,P1170,Everyday Board Game,Toys & Games,Board Games,29.02,1,0.038,1.11,0.0,27.91,18.94,8.97,Debit Card,Direct,Delivered,3,4.0
ORD104194,2025-05-24,C11438,Kevin Barr,Female,41,VIP,Midwest,Wisconsin,East Janet,P1005,Signature Smartphones,Electronics,Smartphones,27.07,1,0.167,4.53,0.0,22.54,20.67,1.87,Debit Card,Direct,Delivered,3,3.0
ORD104195,2025-05-24,C11010,Amanda Rodriguez,Female,44,Returning,Northeast,New Jersey,South Davidview,P1107,Ultra Yoga,Sports & Outdoors,Yoga,107.31,1,0.038,4.06,4.99,103.25,72.06,29.53,Digital Wallet,Organic Search,Delivered,5,4.0
ORD104195,2025-05-24,C11010,Amanda Rodriguez,Female,44,Returning,Northeast,New Jersey,South Davidview,P1078,Compact Personal Care,Beauty & Personal Care,Personal Care,34.89,1,0.038,1.32,4.99,33.57,14.67,17.24,Digital Wallet,Organic Search,Delivered,5,5.0
ORD104195,2025-05-24,C11010,Amanda Rodriguez,Female,44,Returning,Northeast,New Jersey,South Davidview,P1055,Deluxe Decor,Home & Kitchen,Decor,28.02,1,0.008,0.23,4.99,27.79,19.54,6.59,Digital Wallet,Organic Search,Delivered,5,5.0
ORD104196,2025-05-24,C10665,Melissa Patterson,Male,48,Returning,South,North Carolina,Clarkefurt,P1086,Basic Skincare,Beauty & Personal Care,Skincare,21.97,1,0.125,2.74,0.0,19.23,11.24,7.99,Credit Card,Paid Search,Delivered,4,4.0
ORD104197,2025-05-24,C10650,Laura Bennett,Female,49,VIP,South,Georgia,Diazland,P1142,Classic Fiction,Books,Fiction,20.53,1,0.078,1.6,4.99,18.93,16.34,-2.4,Credit Card,Direct,Delivered,4,4.0
ORD104200,2025-05-24,C10238,Veronica King,Male,32,Returning,South,Texas,West Kristinastad,P1066,Basic Cookware,Home & Kitchen,Cookware,15.31,1,0.148,2.26,4.99,13.05,10.3,-2.24,Credit Card,Social Media,Delivered,3,5.0
